~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
cooking,II_FOOD,i_kit,st_cooking,st_cooking_descr,1.92,2310,3
corn,II_FOOD,i_food,st_corn,st_corn_descr,0.34,650,
cs_exo_outfit,E_STLK,o_heavy,cs_exo_outfit_name,cs_exo_outfit_description,35,150000,
cs_exolight_outfit,E_STLK,o_heavy,cs_exolight_outfit_name,cs_exolight_outfit_description,18,90625,
cs_heavy_outfit,EQU_STLK,o_heavy,csky_heavy_outfit_name,csky_heavy_outfit_description,16,56280,
cs_light_novice_outfit,EQU_STLK,o_light,csky_light_novice_outfit_name,csky_light_novice_outfit_description,5.48,32340,
cs_light_outfit,EQU_STLK,o_light,csky_light_outfit_name,csky_light_outfit_description,8,40250,
cs_medium_outfit,EQU_STLK,o_medium,csky_medium_outfit_name,csky_medium_outfit_description,12,47120,
cs_nbc_outfit,EQU_STLK,o_medium,cs_nbc_outfit_name,cs_nbc_outfit_description,16,63995,
cs_novice_outfit,EQU_STLK,o_light,csky_novice_outfit_name,csky_novice_outfit_description,3.86,11930,
cs_scientific_outfit,EQU_STLK,o_sci,cs_scientific_outfit_name,cs_scientific_outfit_description,14.30,71100,
cs_scientific_outfit_good,EQU_STLK,o_sci,cs_scientific_outfit_good_name,cs_scientific_outfit_good_description,13.10,120400,
cs_stalker_outfit,EQU_STLK,o_medium,cs_stalker_outfit_name,cs_stalker_outfit_description,7,39995,
cs_stalker_proto_exo_outfit,EQU_STLK,o_heavy,cs_stalker_proto_exo_outfit_name,cs_stalker_proto_exo_outfit_description,30,59995,
csky_patch,II_ATTCH,i_misc,st_clearsky_fp,st_clearsky_fp_descr,0.01,650,
cutlery,II_ATTCH,i_misc,st_cutlery,st_cutlery_descr,0.20,370,
decoder,II_ATTCH,i_quest,item_decoder_name,item_decoder_desc,0,50,
decryption_radio,II_ATTCH,i_quest,decryption_radio_name,decryption_radio_desc,0.42,0,
default_weapon_params,,w_base,,no_description,0,0,
detector_advanced,DET_ADVA,i_device,st_detector2,st_detector2_descr,0.36,7480,
detector_anomaly,D_CUSTOM,i_device,st_detector8,st_detector8_descr,0.53,2700,
detector_elite,DET_ELIT,i_device,st_detector3,st_detector3_descr,0.29,46880,
detector_geiger,D_CUSTOM,i_device,st_geiger_dead,st_geiger_dead_descr,0.25,2700,
detector_radio,D_CUSTOM,i_device,st_detector9,st_detector9_descr,0.37,2700,
detector_scientific,DET_SCIE,i_device,st_detector4,st_detector4_descr,0.28,98680,
detector_simple,DET_SIMP,i_device,st_detector1,st_detector1_descr,0.44,3460,
device_flash_snag,II_ATTCH,i_quest,st_device_flash_snag,st_device_flash_snag_descr,0.10,100,
device_flashlight,D_FLALIT,i_device,st_device_flashlight,st_device_flashlight_descr,0.48,2440,
device_pda_1,D_PDA,i_device,st_pda_1_name,st_pda_1_descr,0.10,4000,
device_pda_2,D_PDA,i_device,st_pda_2_name,st_pda_2_descr,0.10,25000,
device_pda_3,D_PDA,i_device,st_pda_3_name,st_pda_3_descr,0.10,50000,
device_pda_port_bandit_leader,II_ATTCH,i_quest,st_device_pda_port_bandit_leader,st_device_pda_port_bandit_leader_descr,0.10,0,
device_pda_zat_b5_dealer,II_ATTCH,i_quest,st_device_pda_zat_b5_dealer_name,st_device_pda_zat_b5_dealer_desc,0.10,0,
device_torch_dummy,TORCH_S,i_device,st_device_torch_name,st_device_torch_descr,0.19,4390,
device_torch_nv_1,TORCH_S,i_device,st_device_torch_nv_1_name,st_device_torch_nv_1_descr,0.19,19650,
device_torch_nv_2,TORCH_S,i_device,st_device_torch_nv_2_name,st_device_torch_nv_2_descr,0.19,24553,
device_torch_nv_3,TORCH_S,i_device,st_device_torch_nv_3_name,st_device_torch_nv_3_descr,0.19,31431,
device_weather_radar,II_ANTIR,i_device,st_weather_radar,st_weather_radar_descr,4.70,34000,
dolg_exo_outfit,E_STLK,o_heavy,dolg_exo_outfit_name,dolg_exo_outfit_description,46,131080,
dolg_exolight_outfit,E_STLK,o_heavy,dolg_exolight_outfit_name,dolg_exolight_outfit_description,19,90580,
dolg_heavy_outfit,EQU_STLK,o_heavy,dolg_heavy_outfit_name,dolg_heavy_outfit_description,20,79960,
dolg_heavy_proto_exo_outfit,EQU_STLK,o_heavy,dolg_heavy_proto_exo_outfit_name,dolg_heavy_proto_exo_outfit_description,32,85280,
dolg_heavy_redline_outfit,EQU_STLK,o_heavy,dolg_heavy_redline_outfit_name,dolg_heavy_redline_outfit_description,16.40,85800,
dolg_nosorog_outfit,E_STLK,o_heavy,dolg_nosorog_outfit_name,nosorog_outfit_description,53,200000,
dolg_novice_outfit,EQU_STLK,o_light,dolg_novice_outfit_name,dolg_novice_outfit_description,3.86,14130,
dolg_outfit,EQU_STLK,o_medium,dolg_outfit_name,dolg_outfit_description,11,46280,
dolg_pantsir_outfit,EQU_STLK,o_heavy,dolg_pantsir_outfit_name,dolg_pantsir_outfit_description,11.30,67800,
dolg_patch,II_ATTCH,i_misc,st_dolg_fp,st_dolg_fp_descr,0.01,650,
dolg_proto_exo_outfit,EQU_STLK,o_heavy,dolg_proto_exo_outfit_name,dolg_proto_exo_outfit_description,26,65280,
dolg_red_outfit,EQU_STLK,o_medium,dolg_red_outfit_name,dolg_red_outfit_description,11,55000,
dolg_scientific_outfit,EQU_STLK,o_sci,dolg_scientific_outfit_name,dolg_scientific_outfit_description,14,79400,
dolg_scientific_red_outfit,EQU_STLK,o_sci,dolg_scientific_red_outfit_name,dolg_scientific_red_outfit_description,9.40,85000,
dolg_scientific_wood_outfit,EQU_STLK,o_sci,dolg_scientific_wood_outfit_name,dolg_scientific_wood_outfit_description,9.20,95000,
dolg_scout_outfit,EQU_STLK,o_medium,dolg_scout_outfit_name,dolg_scout_outfit_description,5.30,42500,
dolg_specops_red_outfit,EQU_STLK,o_heavy,dolg_specops_red_outfit_name,dolg_specops_red_outfit_description,8.50,65700,
dolg_voin_outfit,EQU_STLK,o_medium,dolg_voin_outfit_name,dolg_voin_outfit_description,7.75,51700,
drekavac_notes,II_ATTCH,i_quest,drekavac_notes_name,drekavac_notes_desc,0.05,1000,
drink_crow,II_FOOD,i_drink,st_drink_crow,st_drink_crow_descr,0.22,5660,
drug_anabiotic,II_FOOD,i_medical,st_drug_anabiotic,st_drug_anabiotic_descr,0.01,2650,
drug_antidot,II_FOOD,i_medical,st_drug_antidot,st_drug_antidot_descr,0.01,3360,3
drug_booster,II_FOOD,i_medical,st_drug_booster,st_drug_booster_descr,0.18,2382,
drug_coagulant,II_FOOD,i_medical,st_drug_coagulant,st_drug_coagulant_descr,0.01,3350,5
drug_psy_blockade,II_FOOD,i_medical,st_drug_psy_blockade,st_drug_psy_blockade_descr,0.01,4450,5
drug_radioprotector,II_FOOD,i_medical,st_drug_radioprotector,st_drug_radioprotector_descr,0.01,1720,2
drug_sleepingpills,II_FOOD,i_medical,st_sleepingpills,st_sleepingpills_descr,0.01,2100,5
drx_agr_u_documents,II_ATTCH,i_quest,drx_agr_u_documents_name,drx_agr_u_documents_desc,0,0,
drx_jup_u_documents,II_ATTCH,i_quest,drx_jup_u_documents_name,drx_jup_u_documents_desc,0,0,
drx_sl_quest_item_1,II_ATTCH,i_quest,drx_sl_quest_item_1_name,drx_sl_quest_item_1_desc,0.05,0,
drx_sl_quest_item_2,II_ATTCH,i_quest,drx_sl_quest_item_2_name,drx_sl_quest_item_2_desc,7,0,
drx_sl_quest_item_3,II_ATTCH,i_quest,drx_sl_quest_item_3_name,drx_sl_quest_item_3_name,0.10,0,
drx_x16_documents,II_ATTCH,i_quest,drx_x16_documents_name,drx_x16_documents_desc,0,0,
drx_x18_documents,II_ATTCH,i_quest,drx_x18_documents_name,drx_x18_documents_desc,0,0,
drx_x19_documents,II_ATTCH,i_quest,drx_x19_documents_name,drx_x19_documents_desc,0,0,
drx_x8_documents,II_ATTCH,i_quest,drx_x8_documents_name,drx_x8_documents_desc,0,0,
duct_tape,II_ATTCH,i_misc,st_duct_tape,st_duct_tape_descr,0.12,190,
e_syringe,II_ATTCH,i_misc,st_e_syringe,st_e_syringe_descr,0.01,285,
ecolog_exo_outfit,E_STLK,o_heavy,ecolog_exo_outfit_name,ecolog_exo_outfit_description,37,155000,
ecolog_guard_outfit,EQU_STLK,o_medium,ecologist_guard_outfit_name,ecologist_guard_outfit_description,5.20,52080,
ecolog_outfit_blue,EQU_STLK,o_sci,st_ecologist_outfit_blue_name,st_ecologist_outfit_blue_description,16.53,159780,
ecolog_outfit_green,EQU_STLK,o_sci,st_ecologist_outfit_grn_name,st_ecologist_outfit_grn_description,16.33,168480,
ecolog_outfit_orange,EQU_STLK,o_sci,st_ecologist_outfit_orange_name,st_ecologist_outfit_orange_description,15.40,143500,
ecolog_outfit_red,EQU_STLK,o_sci,st_ecologist_outfit_red_name,st_ecologist_outfit_red_description,18.15,182720,
ecolog_outfit_white,EQU_STLK,o_sci,st_ecologist_outfit_white_name,st_ecologist_outfit_white_description,15.50,149780,
ecolog_outfit_yello,EQU_STLK,o_sci,st_ecologist_outfit_yello_name,st_ecologist_outfit_yello_description,15.20,153000,
ecolog_patch,II_ATTCH,i_misc,st_ecolog_fp,st_ecolog_fp_descr,0.01,650,
ecolog_proto_exo_outfit,EQU_STLK,o_heavy,ecolog_proto_exo_outfit_name,ecolog_proto_exo_outfit_description,33,114995,
energy_drink,II_FOOD,i_drink,st_energy_drink,st_energy_drink_descr,0.33,610,
eot,II_FOOD,w_misc,st_addon_scope_eotech,st_addon_scope_eotech_descr,0.30,5280,
equ_military_pack,EQ_BAKPK,i_backpack,st_equ_milpack_name,st_equ_milpack_desc,1.24,15000,
equ_small_military_pack,EQ_BAKPK,i_backpack,st_equ_smilpack_name,st_equ_smilpack_desc,0.67,7500,
equ_small_pack,EQ_BAKPK,i_backpack,st_equ_smallpack_name,st_equ_smallpack_desc,0.54,4500,
equ_tourist_pack,EQ_BAKPK,i_backpack,st_equ_touristpack_name,st_equ_touristpack_desc,1.83,20000,
exo_dolg_outfit,E_STLK,o_heavy,exo_dolg_outfit_name,exo_dolg_outfit_description,19,83200,
exo_dolg_red_outfit,E_STLK,o_heavy,exo_dolg_red_outfit_name,exo_dolg_red_outfit_description,21,93400,
exo_dolg_urban_outfit,E_STLK,o_heavy,exo_dolg_urban_outfit_name,exo_dolg_urban_outfit_description,23,103900,
exo_dolg_wood_outfit,E_STLK,o_heavy,exo_dolg_wood_outfit_name,exo_dolg_wood_outfit_description,16,101300,
exo_merc_grass_outfit,E_STLK,o_heavy,exo_merc_grass_outfit_name,exo_merc_grass_outfit_description,17.40,90400,
exo_merc_urban_outfit,E_STLK,o_heavy,exo_merc_urban_outfit_name,exo_merc_urban_outfit_description,18.80,95200,
exo_merc_wood_outfit,E_STLK,o_heavy,exo_merc_wood_outfit_name,exo_merc_wood_outfit_description,18.20,103000,
exo_outfit,E_STLK,o_heavy,exo_outfit_name,exo_outfit_description,48,129680,
exo_repair_kit,II_FOOD,i_repair,st_exo_repair_kit,st_exo_repair_kit_descr,16.48,25360,6
exo_wood_outfit,E_STLK,o_heavy,exo_wood_outfit_name,exo_wood_outfit_description,17.80,94300,
exolight_outfit,E_STLK,o_heavy,exolight_outfit_name,exolight_outfit_description,18,85680,
explo_balon_gas,II_FOOD,i_tool,st_balon_gas,st_balon_gas_descr,10.36,8000,8
explo_balon_gas_empty,II_ATTCH,i_tool,st_balon_gas_empty,st_balon_gas_empty_descr,10.18,316,
explo_jerrycan_fuel,II_FOOD,i_tool,st_jerrycan_fuel,st_jerrycan_fuel_descr,8.48,6500,8
explo_jerrycan_fuel_empty,II_ATTCH,i_tool,st_jerrycan_fuel_empty,st_jerrycan_fuel_empty_descr,2.38,187,
explo_metalcan_powder,S_EXPLO,i_tool,st_metalcan_powder,st_metalcan_powder_descr,2.08,672,
explosive_barrel,S_EXPLO,w_base,,no_description,0.10,500,
explosive_barrel_low,S_EXPLO,w_base,,no_description,0.10,500,
explosive_dinamit,S_EXPLO,w_base,,no_description,10,50,
explosive_fuelcan,S_EXPLO,w_base,,no_description,0.10,500,
explosive_gaz_balon,S_EXPLO,w_base,,no_description,0.10,500,
explosive_grenade,S_EXPLO,w_base,,no_description,0.10,500,
explosive_hide,S_EXPLO,w_base,,no_description,0.10,500,
explosive_mobiltank,S_EXPLO,w_base,st_jerrycan_item,st_jerrycan_fuel_descr,0.10,500,
explosive_particle,S_EXPLO,w_base,,no_description,0.10,500,
explosive_tank,S_EXPLO,w_base,st_jerrycan_item,st_jerrycan_fuel_descr,0.10,50,
fieldcooker,II_FOOD,i_kit,st_fieldcooker,st_fieldcooker_descr,0.93,10155,
fieldcraft_plate_attch,SCRPTART,i_attach,fieldcraft_plate_attch_name,fieldcraft_plate_attch_descr,1.79,1912,
flashlight_broken,II_ATTCH,i_misc,st_flashlight_broken,st_flashlight_broken_descr,0.42,560,
flask,II_FOOD,i_drink,st_flask,st_flask_descr,1.33,658,3
freedom_exo_vineleaf_outfit,E_STLK,o_heavy,freedom_exo_vineleaf_outfit_name,freedom_exo_vineleaf_outfit_description,14,79700,
freedom_nosorog_outfit,E_STLK,o_heavy,freedom_nosorog_outfit_name,freedom_nosorog_outfit_desc,55,185000,
freedom_patch,II_ATTCH,i_misc,st_freedom_fp,st_freedom_fp_descr,0.01,650,
ghillie_outfit,E_STLK,o_medium,ghillie_outfit_name,ghillie_outfit_description,14.12,128710,
gl_fake_missile_ammo_m209,II_EXPLO,w_base,.,,0.20,0,
gl_fake_missile_ammo_vog-25,II_EXPLO,w_base,.,no_description,0.20,0,
gl_fake_missile_ammo_vog-25p,II_EXPLO,w_base,.,no_description,0.20,0,
gl_test_shell,II_EXPLO,w_base,.,no_description,0.20,150,
gl_test_shell_ammo_m209,II_EXPLO,w_base,.,no_description,0.20,150,
gl_test_shell_ammo_vog-25,II_EXPLO,w_base,.,no_description,0.20,150,
gl_test_shell_ammo_vog-25p,II_EXPLO,w_base,.,no_description,0.20,150,
gloves,II_ATTCH,i_misc,st_gloves,st_gloves_descr,1,690,
glucose,II_FOOD,i_medical,st_glucose,st_glucose_descr,0.02,2760,
glucose_s,II_FOOD,i_medical,st_glucose_s,st_glucose_s_descr,0.01,1440,
glue_a,II_FOOD,i_repair,st_glue_a,st_glue_a_descr,0.17,2468,2
glue_b,II_FOOD,i_repair,st_glue_b,st_glue_b_descr,0.12,1308,2
glue_e,II_FOOD,i_repair,st_glue_e,st_glue_e_descr,0.19,3896,2
good_psy_helmet,II_ATTCH,i_quest,good_psy_helmet_name,st_psy_helmet_desc,0,64380,
grease,II_ATTCH,i_misc,st_grease,st_grease_descr,0.34,1195,
greh_armored_camo_outfit,EQU_STLK,o_medium,greh_armored_camo_outfit_name,greh_armored_camo_outfit_description,13,46380,
greh_armored_outfit,EQU_STLK,o_medium,greh_armored_outfit_name,greh_armored_outfit_description,10,41280,
greh_exo_outfit,E_STLK,o_heavy,greh_exo_outfit_name,greh_exo_outfit_description,44,139510,
greh_patch,II_ATTCH,i_misc,st_greh_fp,st_greh_fp_descr,0.01,650,
greh_ps5_outfit,EQU_STLK,o_medium,greh_ps5_outfit_name,greh_ps5_outfit_description,10,47280,
greh_trenchcoat_outfit,EQU_STLK,o_medium,greh_trenchcoat_outfit_name,greh_trenchcoat_outfit_description,6,44670,
grenade_f1,G_F1,w_explosive,st_grenade_f1,st_grenade_f1_descr,0.60,1900,
grenade_gd-05,G_F1_S,w_explosive,st_grenade_thermite,st_grenade_thermite_descr,0.20,1789,
grenade_rgd5,G_RGD5_S,w_explosive,st_grenade_rgd5,st_grenade_rgd5_descr,0.31,1550,
grenade_smoke,G_F1,w_explosive,st_grenade_smoke,st_grenade_smoke_descr,0.15,590,
grooming,II_ATTCH,i_tool,st_grooming,st_grooming_descr,0.13,160,
guitar_a,II_ATTCH,i_tool,st_guitar_name,st_guitar_descr,1.50,3220,
gun_oil,II_FOOD,i_repair,st_gun_oil,st_gun_oil_descr,0.25,1830,2
gun_oil_ru,II_FOOD,i_repair,st_gun_oil_ru,st_gun_oil_ru_descr,0.22,1300,2
gun_oil_ru_d,II_FOOD,i_repair,st_gun_oil_ru_d,st_gun_oil_ru_d_descr,0.09,1675,2
hand_rolling_tobacco,II_FOOD,i_drink,st_hand_rolling_tobacco,st_hand_rolling_tobacco_descr,0.01,2801,3
hand_watch,II_FOOD,i_misc,st_hand_watch,st_hand_watch_descr,0.15,3546,
harmonica_a,II_ATTCH,i_tool,st_harmonica_name,st_harmonica_descr,0.35,655,
hb_isg_dushman_intel,II_ATTCH,i_quest,st_hb_isg_dushman_intel_name,st_hb_isg_dushman_intel_desc,0.50,0,
headlamp,II_ATTCH,i_misc,st_headlamp,st_headlamp_descr,0.20,660,
heavy_repair_kit,II_FOOD,i_repair,st_exolight_repair_kit,st_exolight_repair_kit_descr,10.48,19360,5
heavy_sewing_thread,II_FOOD,i_repair,st_heavy_sewing_thread,st_heavy_sewing_thread_descr,0.40,2100,2
helicopter,C_HLCP_S,w_base,,no_description,0,0,
helicopter_missile,G_RPG7,w_base,"""VOG-25""",no_description,0.20,200,
helm_ach7,E_HLMET,o_helmet,helm_ach7,helm_ach7_descr,3.27,13700,
helm_ach7ex,E_HLMET,o_helmet,helm_ach7ex,helm_ach7ex_descr,3.89,17500,
helm_bandana,E_HLMET,o_helmet,st_helm_bandana,st_helm_bandana_descr,0.10,230,
helm_battle,E_HLMET,o_helmet,st_helm_battle,st_helm_battle_descr,4.87,27520,
helm_cloth_mask,E_HLMET,o_helmet,st_helm_cloth_mask,st_helm_cloth_mask_descr,0.22,450,
helm_exo,E_HLMET,o_helmet,st_helm_exo_name,st_helm_exo_descr,5.37,30520,
helm_hardhat,E_HLMET,o_helmet,st_helm_hardhat,st_helm_hardhat_descr,2.67,10640,
helm_hardhat_snag,E_HLMET,o_helmet,st_helm_hardhat,st_helm_hardhat_descr,2.67,15820,
helm_m40,E_HLMET,o_helmet,st_helm_m40,st_helm_m40_descr,2.90,15920,
helm_m50,E_HLMET,o_helmet,helm_m50,helm_m50_descr,2.18,20700,
helm_metro,E_HLMET,o_helmet,st_helm_metro,st_helm_metro_descr,6.87,33440,
helm_ppm88,E_HLMET,o_helmet,helm_ppm88,helm_ppm88_descr,2.25,18500,
helm_protective,E_HLMET,o_helmet,st_helm_protective,st_helm_protective_descr,6,17720,
helm_ranger,E_HLMET,o_helmet,helm_ranger,helm_ranger_descr,2.42,24300,
helm_resp,E_HLMET,o_helmet,st_helm_resp,st_helm_resp_descr,1.10,4220,
helm_respirator,E_HLMET,o_helmet,st_helm_respirator,st_helm_respirator_descr,1.18,6120,
helm_respirator_gp5,E_HLMET,o_helmet,st_helm_respirator_gp5,st_helm_respirator_gp5_descr,1.50,10120,
helm_respirator_old,E_HLMET,o_helmet,st_helm_respirator,st_helm_respirator_descr,2.28,7120,
helm_rp_bala,E_HLMET,o_helmet,st_helm_rp_bala,st_helm_rp_bala_descr,0.21,550,
helm_spartan,E_HLMET,o_helmet,helm_spartan,helm_spartan_descr,5.12,37000,
helm_tactic,E_HLMET,o_helmet,st_helm_tactic,st_helm_tactic_descr,4.18,22440,
helmet_repair_kit,II_FOOD,i_repair,st_helmet_repair_kit,st_helmet_repair_kit_descr,1.64,8820,3
hide_bloodsucker,SCRPTART,i_mutant_belt,st_hide_bloodsucker_name,st_hide_bloodsucker_descr,1.17,2020,
hide_boar,SCRPTART,i_mutant_belt,st_hide_boar_name,st_hide_boar_descr,1.15,730,
hide_burer,SCRPTART,i_mutant_belt,st_hide_burer_name,st_hide_burer_descr,1.33,2540,
hide_chimera,SCRPTART,i_mutant_belt,st_hide_chimera_name,st_hide_chimera_descr,1.36,3284,
hide_controller,SCRPTART,i_mutant_belt,st_hide_controller_name,st_hide_controller_descr,1.26,3040,
hide_flesh,SCRPTART,i_mutant_belt,st_hide_flesh_name,st_hide_flesh_descr,2.18,640,
hide_lurker,SCRPTART,i_mutant_belt,st_hide_lurker_name,st_hide_lurker_descr,1.15,730,
hide_pseudodog,SCRPTART,i_mutant_belt,st_hide_pseudodog_name,st_hide_pseudodog_descr,1.11,940,
hide_pseudogiant,SCRPTART,i_mutant_belt,st_hide_pseudogiant_name,st_hide_pseudogiant_descr,2.19,4090,
hide_psy_dog,SCRPTART,i_mutant_belt,st_hide_psy_dog_name,st_hide_psy_dog_descr,1.16,1570,
hide_psysucker,SCRPTART,i_mutant_belt,st_hide_psysucker_name,st_hide_psysucker_descr,1.17,2020,
hybrid_outfit,EQU_STLK,o_sci,hybrid_outfit_name,hybrid_outfit_description,23.40,90000,
ied,II_ANTIR,i_tool,st_ied,st_ied_descr,2.17,3690,
ied_blow,II_EXPLO,i_tool,st_ied,no_description,0.10,3690,
ied_new,II_ANTIR,i_tool,st_ied,st_ied_descr,2.17,3690,
ied_new_blow,II_EXPLO,i_tool,st_ied,no_description,0.10,3690,
ied_rpg,II_ANTIR,i_tool,st_ied_rpg,st_ied_rpg_descr,1.89,2990,
ied_rpg_new,II_ANTIR,i_tool,st_ied_rpg,st_ied_rpg_descr,1.89,2990,
isg_camo_outfit,EQU_STLK,o_medium,isg_merc_outfit_name,isg_merc_outfit_description,11,48280,
isg_exo_outfit,E_STLK,o_heavy,isg_exo_outfit_name,isg_exo_outfit_description,44,139510,
isg_exolight_outfit,E_STLK,o_heavy,isg_exolight_outfit_name,isg_exolight_outfit_description,17,88880,
isg_lcs_camo_outfit,EQU_STLK,o_medium,isg_lcs_camo_outfit_name,isg_lcs_camo_outfit_description,7,41500,
isg_lcs_outfit,EQU_STLK,o_medium,isg_lcs_outfit_name,isg_lcs_outfit_description,9,39280,
isg_lcs_urban_outfit,EQU_STLK,o_medium,isg_lcs_urban_outfit_name,isg_lcs_urban_outfit_description,13,45280,
isg_nosorog_outfit,E_STLK,o_heavy,isg_nosorog_outfit_name,nosorog_outfit_description,51,190000,
isg_outfit,EQU_STLK,o_medium,isg_outfit_name,isg_outfit_description,10,44280,
isg_patch,II_ATTCH,i_misc,st_isg_fp,st_isg_fp_descr,0.01,650,
isg_proto_exo_outfit,EQU_STLK,o_heavy,isg_proto_exo_outfit_name,isg_proto_exo_outfit_description,23,54120,
isg_scientific_outfit,EQU_STLK,o_sci,isg_scientific_outfit_name,isg_scientific_outfit_description,11.80,73200,
item_pda_map_mlr,S_FOOD,i_quest,item_pda_map_mlr_name,item_pda_map_mlr_descr,0.10,150,
itm_actor_backpack,II_FOOD,i_tool,st_itm_actor_backpack_name,st_itm_actor_backpack_descr,0.27,650,
itm_actor_backpack_mlr,II_ANTIR,i_quest,st_itm_actor_backpack_name,st_itm_actor_backpack_desc_mlr,1,900,
itm_advancedkit,II_ATTCH,i_kit,st_itm_advancedkit_name,st_itm_advancedkit_descr,2.56,10000,
itm_ammokit,II_ATTCH,i_kit,st_itm_ammokit,st_itm_ammokit_descr,2.12,8800,
itm_backpack,EQ_BAKPK,i_backpack,st_itm_backpack_name,st_itm_backpack_desc,0.82,2000,
itm_basickit,II_ATTCH,i_kit,st_itm_basickit_name,st_itm_basickit_descr,2.29,7000,
itm_deployable_mgun,II_ANTIR,i_tool,st_itm_deployable_mgun_name,st_itm_deployable_mgun_desc,11.50,23700,
itm_drugkit,II_ATTCH,i_kit,st_itm_drugkit,st_itm_drugkit_descr,1.60,6600,
itm_expertkit,II_ATTCH,i_kit,st_itm_expertkit_name,st_itm_expertkit_descr,2.76,14000,
itm_guide_usb_1,II_FOOD,i_device,st_memory_stick_name,st_pda_descr,0.01,1,
itm_guide_usb_2,II_FOOD,i_device,st_memory_stick_name,st_pda_descr,0.01,1,
itm_mapkit_1,II_FOOD,i_tool,st_itm_mapkit_1,st_itm_mapkit_descr,0.10,3000,1
itm_mapkit_2,II_FOOD,i_tool,st_itm_mapkit_2,st_itm_mapkit_descr,0.10,3000,1
itm_mapkit_3,II_FOOD,i_tool,st_itm_mapkit_3,st_itm_mapkit_descr,0.10,3000,1
itm_mapkit_4,II_FOOD,i_tool,st_itm_mapkit_4,st_itm_mapkit_descr,0.10,3000,1
itm_mapkit_5,II_FOOD,i_tool,st_itm_mapkit_5,st_itm_mapkit_descr,0.10,3000,1
itm_mapkit_6,II_FOOD,i_tool,st_itm_mapkit_6,st_itm_mapkit_descr,0.10,3000,1
itm_mapkit_7,II_FOOD,i_tool,st_itm_mapkit_7,st_itm_mapkit_descr,0.10,3000,1
itm_mapkit_8,II_FOOD,i_tool,st_itm_mapkit_8,st_itm_mapkit_descr,0.10,3000,1
itm_mapkit_9,II_FOOD,i_tool,st_itm_mapkit_9,st_itm_mapkit_descr,0.10,3000,1
itm_pda_common,D_PDA,i_device,st_pda_name,st_pda_mlr_descr,0.10,0,
itm_pda_personal,II_FOOD,i_misc,st_perspda,st_perspda_descr,0.10,0,
itm_pda_rare,D_PDA,i_device,st_pda_name,st_pda_mlr_descr,0.10,0,
itm_pda_uncommon,D_PDA,i_device,st_pda_name,st_pda_mlr_descr,0.10,0,
itm_sleepbag,II_FOOD,i_kit,st_itm_sleepbag_name,st_itm_sleepbag_descr,2.28,2580,
itm_tent,II_FOOD,i_kit,st_itm_tent_name,st_itm_tent_descr,2.28,4580,
itm_tent_bag,II_FOOD,i_kit,st_itm_tent_bag,st_itm_tent_bag_descr,0.54,510,
jar,II_ATTCH,i_misc,st_jar,st_jar_descr,0.09,290,
jewelry_box,II_ATTCH,i_misc,st_jewelry_box,st_jewelry_box_descr,0.76,7490,
jgut,II_FOOD,i_medical,st_jgut_zhgut,st_jgut_descr,0.02,1750,
joint,II_FOOD,i_drink,st_joint,st_joint_descr,0,380,
journal,II_ATTCH,i_tool,st_journal,st_journal_descr,0.07,160,
jup_a9_conservation_info,II_ATTCH,i_quest,jup_a9_conservation_info,jup_a9_conservation_info_desc,0.05,0,
jup_a9_delivery_info,II_ATTCH,i_quest,jup_a9_delivery_info,jup_a9_delivery_info_desc,0.05,0,
jup_a9_evacuation_info,II_ATTCH,i_quest,jup_a9_evacuation_info,jup_a9_evacuation_info_desc,0.05,0,
jup_a9_losses_info,II_ATTCH,i_quest,jup_a9_losses_info,jup_a9_losses_info_desc,0.05,0,
jup_a9_meeting_info,II_ATTCH,i_quest,jup_a9_meeting_info,jup_a9_meeting_info_desc,0.05,0,
jup_a9_power_info,II_ATTCH,i_quest,jup_a9_power_info,jup_a9_power_info_desc,0.05,0,
jup_a9_way_info,II_ATTCH,i_quest,jup_a9_way_info,jup_a9_way_info_desc,0.05,0,
jup_b10_notes_01,II_ATTCH,i_quest,st_jup_b10_notes_01_name,st_jup_b10_notes_01_desc,0.05,0,
jup_b10_notes_02,II_ATTCH,i_quest,st_jup_b10_notes_02_name,st_jup_b10_notes_02_desc,0.05,0,
jup_b10_notes_03,II_ATTCH,i_quest,st_jup_b10_notes_03_name,st_jup_b10_notes_03_desc,0.05,0,
jup_b10_ufo_memory,II_ATTCH,i_quest,st_jup_b10_ufo_memory_name,st_jup_b10_ufo_memory_desc,1.50,0,
jup_b10_ufo_memory_2,II_ATTCH,i_quest,st_jup_b10_ufo_memory_2_name,st_jup_b10_ufo_memory_2_desc,1.50,0,
jup_b1_half_artifact,SCRPTART,i_arty,jup_b1_half_artifact,jup_b1_half_artifact_descr,3.92,24200,
jup_b1_half_artifact_af_aac,SCRPTART,i_arty_cont,st_jup_b1_half_artifact_af_aac_name,st_jup_b1_half_artifact_af_aac_descr,6.31,0,
jup_b1_half_artifact_af_aam,SCRPTART,i_arty_cont,st_jup_b1_half_artifact_af_aam_name,st_jup_b1_half_artifact_af_aam_descr,6.64,0,
jup_b1_half_artifact_af_iam,SCRPTART,i_arty_cont,st_jup_b1_half_artifact_af_iam_name,st_jup_b1_half_artifact_af_iam_descr,5.98,0,
