~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
trenchcoat_outfit,EQU_STLK,o_light,trenchcoat_outfit_name,trenchcoat_outfit_description,4.17,12660,
trihawk,WP_SCOPE,w_misc,st_addon_scope_trihawk_3x30,st_addon_scope_trihawk_3x30_descr,0.43,4500,
triji,WP_SCOPE,w_misc,st_addon_scope_trijicon_rmr,st_addon_scope_trijicon_rmr_descr,0.42,14200,
ts12x,WP_SCOPE,w_misc,st_addon_scope_ts12x,st_addon_scope_ts12x_descr,0.81,7300,
tushonka,II_FOOD,i_food,st_tushonka,st_tushonka_descr,0.34,990,
u2p2g0r,II_FOOD,w_misc,st_addon_scope_u2p2g0r,st_addon_scope_u2p2g0r_descr,0.26,17600,
uh1_magd,WP_SCOPE,w_misc,st_addon_scope_razor_mag,st_addon_scope_razor_mag_descr,0.63,6400,
uh1_magd_flipped,WP_SCOPE,w_misc,st_addon_scope_razor_mag,st_addon_scope_razor_mag_descr,0.63,25280,
uh2,WP_SCOPE,w_misc,st_addon_scope_razor,st_addon_scope_razor_descr,0.47,2500,
underwear,II_ATTCH,i_misc,st_underwear,st_underwear_descr,0.04,390,
upg220,II_FOOD,w_misc,st_addon_scope_upg220,st_addon_scope_upg220_descr,0.26,10000,
upgr_o_1_armor,II_ATTCH,i_upgrade,st_upgr_o_armor,st_upgr_o_armor_desc,2,1850,
upgr_o_1_arty,II_ATTCH,i_upgrade,st_upgr_o_arty,st_upgr_o_arty_desc,1.80,3220,
upgr_o_1_bleed,II_ATTCH,i_upgrade,st_upgr_o_bleed,st_upgr_o_bleed_desc,3.20,5750,
upgr_o_1_burn,II_ATTCH,i_upgrade,st_upgr_o_burn,st_upgr_o_burn_desc,0.90,1350,
upgr_o_1_carry,II_ATTCH,i_upgrade,st_upgr_o_carry,st_upgr_o_carry_desc,1.40,3750,
upgr_o_1_chem,II_ATTCH,i_upgrade,st_upgr_o_chem,st_upgr_o_chem_desc,1,1450,
upgr_o_1_damage,II_ATTCH,i_upgrade,st_upgr_o_damage,st_upgr_o_damage_desc,1.50,1550,
upgr_o_1_durability,II_ATTCH,i_upgrade,st_upgr_o_durability,st_upgr_o_durability_desc,0.70,1050,
upgr_o_1_health,II_ATTCH,i_upgrade,st_upgr_o_health,st_upgr_o_health_desc,3,4750,
upgr_o_1_power,II_ATTCH,i_upgrade,st_upgr_o_power,st_upgr_o_power_desc,2.20,1950,
upgr_o_1_psi,II_ATTCH,i_upgrade,st_upgr_o_psi,st_upgr_o_psi_desc,1.30,2250,
upgr_o_1_rad,II_ATTCH,i_upgrade,st_upgr_o_rad,st_upgr_o_rad_desc,1.40,1750,
upgr_o_1_run,II_ATTCH,i_upgrade,st_upgr_o_run,st_upgr_o_run_desc,2.10,2950,
upgr_o_1_shock,II_ATTCH,i_upgrade,st_upgr_o_shock,st_upgr_o_shock_desc,1.10,1640,
upgr_o_1_weight,II_ATTCH,i_upgrade,st_upgr_o_weight,st_upgr_o_weight_desc,0.50,2150,
upgr_o_2_armor,II_ATTCH,i_upgrade,st_upgr_o_armor,st_upgr_o_armor_desc,2,5200,
upgr_o_2_arty,II_ATTCH,i_upgrade,st_upgr_o_arty,st_upgr_o_arty_desc,1.80,4900,
upgr_o_2_bleed,II_ATTCH,i_upgrade,st_upgr_o_bleed,st_upgr_o_bleed_desc,3.20,6750,
upgr_o_2_burn,II_ATTCH,i_upgrade,st_upgr_o_burn,st_upgr_o_burn_desc,0.90,2900,
upgr_o_2_carry,II_ATTCH,i_upgrade,st_upgr_o_carry,st_upgr_o_carry_desc,1.40,5500,
upgr_o_2_chem,II_ATTCH,i_upgrade,st_upgr_o_chem,st_upgr_o_chem_desc,1,2500,
upgr_o_2_damage,II_ATTCH,i_upgrade,st_upgr_o_damage,st_upgr_o_damage_desc,1.50,5600,
upgr_o_2_durability,II_ATTCH,i_upgrade,st_upgr_o_durability,st_upgr_o_durability_desc,0.70,2400,
upgr_o_2_health,II_ATTCH,i_upgrade,st_upgr_o_health,st_upgr_o_health_desc,3,6900,
upgr_o_2_power,II_ATTCH,i_upgrade,st_upgr_o_power,st_upgr_o_power_desc,2.20,5300,
upgr_o_2_psi,II_ATTCH,i_upgrade,st_upgr_o_psi,st_upgr_o_psi_desc,1.30,4100,
upgr_o_2_rad,II_ATTCH,i_upgrade,st_upgr_o_rad,st_upgr_o_rad_desc,1.40,4200,
upgr_o_2_run,II_ATTCH,i_upgrade,st_upgr_o_run,st_upgr_o_run_desc,2.10,3700,
upgr_o_2_shock,II_ATTCH,i_upgrade,st_upgr_o_shock,st_upgr_o_shock_desc,1.10,2700,
upgr_o_2_weight,II_ATTCH,i_upgrade,st_upgr_o_weight,st_upgr_o_weight_desc,0.50,3800,
upgr_o_3_armor,II_ATTCH,i_upgrade,st_upgr_o_armor,st_upgr_o_armor_desc,2,7500,
upgr_o_3_arty,II_ATTCH,i_upgrade,st_upgr_o_arty,st_upgr_o_arty_desc,1.80,7800,
upgr_o_3_bleed,II_ATTCH,i_upgrade,st_upgr_o_bleed,st_upgr_o_bleed_desc,3.20,10500,
upgr_o_3_burn,II_ATTCH,i_upgrade,st_upgr_o_burn,st_upgr_o_burn_desc,0.90,4500,
upgr_o_3_carry,II_ATTCH,i_upgrade,st_upgr_o_carry,st_upgr_o_carry_desc,1.40,7500,
upgr_o_3_chem,II_ATTCH,i_upgrade,st_upgr_o_chem,st_upgr_o_chem_desc,1,5500,
upgr_o_3_damage,II_ATTCH,i_upgrade,st_upgr_o_damage,st_upgr_o_damage_desc,1.50,7500,
upgr_o_3_durability,II_ATTCH,i_upgrade,st_upgr_o_durability,st_upgr_o_durability_desc,0.70,7300,
upgr_o_3_health,II_ATTCH,i_upgrade,st_upgr_o_health,st_upgr_o_health_desc,3,12100,
upgr_o_3_power,II_ATTCH,i_upgrade,st_upgr_o_power,st_upgr_o_power_desc,2.20,7600,
upgr_o_3_psi,II_ATTCH,i_upgrade,st_upgr_o_psi,st_upgr_o_psi_desc,1.30,6500,
upgr_o_3_rad,II_ATTCH,i_upgrade,st_upgr_o_rad,st_upgr_o_rad_desc,1.40,7100,
upgr_o_3_run,II_ATTCH,i_upgrade,st_upgr_o_run,st_upgr_o_run_desc,2.10,8100,
upgr_o_3_shock,II_ATTCH,i_upgrade,st_upgr_o_shock,st_upgr_o_shock_desc,1.10,4900,
upgr_o_3_weight,II_ATTCH,i_upgrade,st_upgr_o_weight,st_upgr_o_weight_desc,0.50,8400,
upgr_w_1_calibre,II_ATTCH,i_upgrade,st_upgr_w_calibre,st_upgr_w_calibre_desc,3,4750,
upgr_w_1_dispersion,II_ATTCH,i_upgrade,st_upgr_w_dispersion,st_upgr_w_dispersion_desc,2.20,2650,
upgr_w_1_firemode,II_ATTCH,i_upgrade,st_upgr_w_firemode,st_upgr_w_firemode_desc,0.50,3550,
upgr_w_1_grenade_mount,II_ATTCH,i_upgrade,st_upgr_w_grenade_mount,st_upgr_w_grenade_mount_desc,3,3950,
upgr_w_1_inertion,II_ATTCH,i_upgrade,st_upgr_w_inertion,st_upgr_w_inertion_desc,1.60,2350,
upgr_w_1_magazine,II_ATTCH,i_upgrade,st_upgr_w_magazine,st_upgr_w_magazine_desc,1.50,4150,
upgr_w_1_muffle,II_ATTCH,i_upgrade,st_upgr_w_muffle,st_upgr_w_muffle_desc,0.90,2750,
upgr_w_1_recoil,II_ATTCH,i_upgrade,st_upgr_w_recoil,st_upgr_w_recoil_desc,0.80,1050,
upgr_w_1_reliability,II_ATTCH,i_upgrade,st_upgr_w_reliability,st_upgr_w_reliability_desc,1.20,2350,
upgr_w_1_rpm,II_ATTCH,i_upgrade,st_upgr_w_rpm,st_upgr_w_rpm_desc,1.70,2750,
upgr_w_1_scope,II_ATTCH,i_upgrade,st_upgr_w_scope,st_upgr_w_scope_desc,2.70,3650,
upgr_w_1_scope_mount,II_ATTCH,i_upgrade,st_upgr_w_scope_mount,st_upgr_w_scope_mount_desc,0.90,1850,
upgr_w_1_speed,II_ATTCH,i_upgrade,st_upgr_w_speed,st_upgr_w_speed_desc,1.10,1950,
upgr_w_1_weight,II_ATTCH,i_upgrade,st_upgr_w_weight,st_upgr_w_weight_desc,1,2150,
upgr_w_2_calibre,II_ATTCH,i_upgrade,st_upgr_w_calibre,st_upgr_w_calibre_desc,3,7200,
upgr_w_2_dispersion,II_ATTCH,i_upgrade,st_upgr_w_dispersion,st_upgr_w_dispersion_desc,2.20,5100,
upgr_w_2_firemode,II_ATTCH,i_upgrade,st_upgr_w_firemode,st_upgr_w_firemode_desc,0.50,4000,
upgr_w_2_grenade_mount,II_ATTCH,i_upgrade,st_upgr_w_grenade_mount,st_upgr_w_grenade_mount_desc,3,6000,
upgr_w_2_inertion,II_ATTCH,i_upgrade,st_upgr_w_inertion,st_upgr_w_inertion_desc,1.60,5300,
upgr_w_2_magazine,II_ATTCH,i_upgrade,st_upgr_w_magazine,st_upgr_w_magazine_desc,1.50,7000,
upgr_w_2_muffle,II_ATTCH,i_upgrade,st_upgr_w_muffle,st_upgr_w_muffle_desc,0.90,4100,
upgr_w_2_recoil,II_ATTCH,i_upgrade,st_upgr_w_recoil,st_upgr_w_recoil_desc,0.80,4400,
upgr_w_2_reliability,II_ATTCH,i_upgrade,st_upgr_w_reliability,st_upgr_w_reliability_desc,1.20,3900,
upgr_w_2_rpm,II_ATTCH,i_upgrade,st_upgr_w_rpm,st_upgr_w_rpm_desc,1.70,4200,
upgr_w_2_scope,II_ATTCH,i_upgrade,st_upgr_w_scope,st_upgr_w_scope_desc,2.70,6700,
upgr_w_2_scope_mount,II_ATTCH,i_upgrade,st_upgr_w_scope_mount,st_upgr_w_scope_mount_desc,0.90,3800,
upgr_w_2_speed,II_ATTCH,i_upgrade,st_upgr_w_speed,st_upgr_w_speed_desc,1.10,3400,
upgr_w_2_weight,II_ATTCH,i_upgrade,st_upgr_w_weight,st_upgr_w_weight_desc,1,3900,
upgr_w_3_calibre,II_ATTCH,i_upgrade,st_upgr_w_calibre,st_upgr_w_calibre_desc,3,10500,
upgr_w_3_dispersion,II_ATTCH,i_upgrade,st_upgr_w_dispersion,st_upgr_w_dispersion_desc,2.20,6900,
upgr_w_3_firemode,II_ATTCH,i_upgrade,st_upgr_w_firemode,st_upgr_w_firemode_desc,0.50,8100,
upgr_w_3_grenade_mount,II_ATTCH,i_upgrade,st_upgr_w_grenade_mount,st_upgr_w_grenade_mount_desc,3,7900,
upgr_w_3_inertion,II_ATTCH,i_upgrade,st_upgr_w_inertion,st_upgr_w_inertion_desc,1.60,7500,
upgr_w_3_magazine,II_ATTCH,i_upgrade,st_upgr_w_magazine,st_upgr_w_magazine_desc,1.50,8500,
upgr_w_3_muffle,II_ATTCH,i_upgrade,st_upgr_w_muffle,st_upgr_w_muffle_desc,0.90,6500,
upgr_w_3_recoil,II_ATTCH,i_upgrade,st_upgr_w_recoil,st_upgr_w_recoil_desc,0.80,5400,
upgr_w_3_reliability,II_ATTCH,i_upgrade,st_upgr_w_reliability,st_upgr_w_reliability_desc,1.20,6500,
upgr_w_3_rpm,II_ATTCH,i_upgrade,st_upgr_w_rpm,st_upgr_w_rpm_desc,1.70,7100,
upgr_w_3_scope,II_ATTCH,i_upgrade,st_upgr_w_scope,st_upgr_w_scope_desc,2.70,9500,
upgr_w_3_scope_mount,II_ATTCH,i_upgrade,st_upgr_w_scope_mount,st_upgr_w_scope_mount_desc,0.90,7200,
upgr_w_3_speed,II_ATTCH,i_upgrade,st_upgr_w_speed,st_upgr_w_speed_desc,1.10,6700,
upgr_w_3_weight,II_ATTCH,i_upgrade,st_upgr_w_weight,st_upgr_w_weight_desc,1,7300,
uptacppsh,II_FOOD,w_misc,st_addon_scope_uptacppsh,st_addon_scope_uptacppsh_descr,2.54,10000,
usp1,WP_SCOPE,w_misc,st_addon_scope_usp1,st_addon_scope_usp1_descr,0.80,4800,
vodka,II_FOOD,i_drink,st_vodka,st_vodka_descr,1.45,946,3
vodka2,II_FOOD,i_drink,st_vodka2,st_vodka2_descr,1.45,1516,3
vodka_quality,II_FOOD,i_drink,st_vodka_quality,st_vodka_quality_descr,1.45,2663,3
vodka_script,II_FOOD,i_drink,st_vodka,st_vodka_descr,0,946,3
vodnik_notes,II_ATTCH,i_quest,vodnik_notes_name,vodnik_notes_desc,0.05,1000,
vudu,WP_SCOPE,w_misc,st_vudu_scope,st_vudu_scope_desc,0.69,6600,
vulcan,WP_SCOPE,w_misc,st_addon_scope_vulcan,st_addon_scope_vulcan_descr,0.40,5200,
walkie,II_ATTCH,i_misc,st_walkie,st_walkie_descr,0.42,630,
warlab_main_poltergeist_1,SM_POLTR,SM_PYRO_G,,,0,0,
warlab_main_poltergeist_2,SM_POLTR,SM_POLTER_G,,,0,0,
warlab_poltergeist_1,SM_POLTR,SM_PYRO_G,,,0,0,
warlab_poltergeist_2,SM_POLTR,SM_PYRO_G,,,0,0,
warlab_poltergeist_3,SM_POLTR,SM_PYRO_G,,,0,0,
warlab_poltergeist_4,SM_POLTR,SM_PYRO_G,,,0,0,
wastelander_outfit,EQU_STLK,o_sci,wastelander_outfit_name,wastelander_outfit_description,6.60,86350,
water_drink,II_FOOD,i_drink,st_water_drink,st_water_drink_descr,0.38,613,
weapon_rack_item,II_ATTCH,i_tool,st_placeable_weapon_rack,st_placeable_weapon_rack_descr,5,160,
welding_goggles,II_ATTCH,i_misc,st_welding_goggles,st_welding_goggles_descr,0.38,440,
wires,II_ATTCH,i_part,st_accessories_wires,st_accessories_wires_desc,0.10,3400,
workshop_item,II_ATTCH,i_tool,st_placeable_workshop,st_placeable_workshop_descr,10,7500,
wpn_9a91,WP_VAL,w_rifle,st_wpn_9a91,st_wpn_9a91_descr,1.80,40860,
wpn_9a91_1p29,WP_VAL,w_rifle,st_wpn_9a91,st_wpn_9a91_descr,2.63,40860,
wpn_9a91_kobra,WP_VAL,w_rifle,st_wpn_9a91,st_wpn_9a91_descr,2.20,40860,
wpn_9a91_ps01,WP_VAL,w_rifle,st_wpn_9a91,st_wpn_9a91_descr,2.43,40860,
wpn_9a91_pso1m21,WP_VAL,w_rifle,st_wpn_9a91,st_wpn_9a91_descr,2.42,40860,
wpn_abakan,WP_AK74,w_rifle,st_wpn_abakan,st_wpn_abakan_descr,3.85,35850,
wpn_abakan_1p29,WP_AK74,w_rifle,st_wpn_abakan,st_wpn_abakan_descr,4.65,35850,
wpn_abakan_camo,WP_AK74,w_rifle,st_wpn_abakan_camo,st_wpn_abakan_descr,3.85,40860,
wpn_abakan_camo_1p29,WP_AK74,w_rifle,st_wpn_abakan_camo,st_wpn_abakan_descr,4.65,40860,
wpn_abakan_camo_kobra,WP_AK74,w_rifle,st_wpn_abakan_camo,st_wpn_abakan_descr,4.25,40860,
wpn_abakan_camo_ps01,WP_AK74,w_rifle,st_wpn_abakan_camo,st_wpn_abakan_descr,4.43,40860,
wpn_abakan_kobra,WP_AK74,w_rifle,st_wpn_abakan,st_wpn_abakan_descr,4.25,35850,
wpn_abakan_n,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,3.85,37850,
wpn_abakan_n_1p29,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,4.65,37850,
wpn_abakan_n_1p76,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,4.43,37850,
wpn_abakan_n_1p78gs,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,4.35,37850,
wpn_abakan_n_1pn93,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,5.10,37850,
wpn_abakan_n_1pn93n2_1gs,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,4.80,37850,
wpn_abakan_n_ekp8_02,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,4.12,37850,
wpn_abakan_n_kobra,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,4.25,37850,
wpn_abakan_n_okp,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,4.11,37850,
wpn_abakan_n_pka,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,4.50,37850,
wpn_abakan_n_pso2,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,3.45,37850,
wpn_abakan_n_usp1,WP_AK74,w_rifle,st_wpn_abakan_n,st_wpn_abakan_n_descr,4.65,37850,
wpn_abakan_ps01,WP_AK74,w_rifle,st_wpn_abakan,st_wpn_abakan_descr,4.43,35850,
wpn_ace21,WP_AK74,w_rifle,st_wpn_ace21,st_wpn_ace21_descr,2.80,35580,
wpn_ace21_ac10632,WP_AK74,w_rifle,st_wpn_ace21,st_wpn_ace21_descr,2.92,35580,
wpn_ace21_acog,WP_AK74,w_rifle,st_wpn_ace21,st_wpn_ace21_descr,3.20,35580,
wpn_ace21_eot,WP_AK74,w_rifle,st_wpn_ace21,st_wpn_ace21_descr,3.11,35580,
wpn_adar2_15,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,2.88,19600,
wpn_adar2_15_ac10632,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3,19600,
wpn_adar2_15_acog,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.23,19600,
wpn_adar2_15_aimpoint,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.01,19600,
wpn_adar2_15_c-more,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.18,19600,
wpn_adar2_15_compm4s,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.26,19600,
wpn_adar2_15_e0t2,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.13,19600,
wpn_adar2_15_ekp8_18,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.15,19600,
wpn_adar2_15_eot,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.18,19600,
wpn_adar2_15_kemper,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.15,19600,
wpn_adar2_15_leupold,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.56,19600,
wpn_adar2_15_marchf,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.52,19600,
wpn_adar2_15_mark8_rmr,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.60,19600,
wpn_adar2_15_mepro,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.25,19600,
wpn_adar2_15_pn23,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.53,19600,
wpn_adar2_15_point_aimpro,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.21,19600,
wpn_adar2_15_spec_alt,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.59,19600,
wpn_adar2_15_specter,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.55,19600,
wpn_adar2_15_triji,WP_AK74,w_rifle,st_wpn_adar2_15,st_wpn_adar2_15_descr,3.27,19600,
wpn_addon_grenade_launcher,WP_GLAUN,w_misc,st_grenade_launcher,st_grenade_launcher_descr,1.30,13200,
wpn_addon_grenade_launcher_l85,WP_GLAUN,w_misc,st_grenade_launcher_l85,st_grenade_launcher_l85_descr,1.20,10200,
wpn_addon_grenade_launcher_m203,WP_GLAUN,w_misc,st_grenade_launcher_m203,st_grenade_launcher_m203_descr,1.36,13200,
wpn_addon_grenade_launcher_monolit,WP_GLAUN,w_misc,st_grenade_launcher_monolit,st_grenade_launcher_monolit_descr,1,30500,
wpn_addon_grenade_launcher_scar,WP_GLAUN,w_misc,st_grenade_launcher_scar,st_grenade_launcher_scar_descr,1,12200,
wpn_addon_scope,WP_SCOPE,w_misc,st_addon_scope,st_addon_scope_descr,0.62,4800,
wpn_addon_scope_g43,WP_SCOPE,w_misc,st_addon_scope_zf4,st_addon_scope_zf4_descr,0.40,1590,
wpn_addon_scope_galil,WP_SCOPE,w_misc,st_addon_scope_galil,st_addon_scope_galil_descr,0.58,3500,
wpn_addon_scope_mosin,WP_SCOPE,w_misc,st_addon_scope_pu,st_addon_scope_pu_descr,0.20,1250,
wpn_addon_scope_po4x34,WP_SCOPE,w_misc,st_addon_scope_po4x34,st_addon_scope_po4x34_descr,0.30,1980,
wpn_addon_scope_pu,WP_SCOPE,w_misc,st_addon_scope_pu,st_addon_scope_pu_descr,0.20,1250,
wpn_addon_scope_susat,WP_SCOPE,w_misc,st_addon_scope_galil_susat,st_addon_scope_galil_descr,0.58,2560,
wpn_addon_scope_zf4,WP_SCOPE,w_misc,st_addon_scope_zf4,st_addon_scope_zf4_descr,0.40,1590,
wpn_addon_silencer,WP_SILEN,w_misc,st_addon_silencer,st_addon_silencer_descr,0.20,400,
wpn_aek,WP_AK74,w_rifle,st_wpn_aek971,st_wpn_aek971_descr,3.40,42950,
wpn_aek_1p29,WP_AK74,w_rifle,st_wpn_aek971,st_wpn_aek971_descr,4.23,42950,
wpn_aek_camo,WP_AK74,w_rifle,st_wpn_aek971_camo,st_wpn_aek971_camo_descr,3.40,45760,
wpn_aek_camo_1p29,WP_AK74,w_rifle,st_wpn_aek971_camo,st_wpn_aek971_camo_descr,4.23,45760,
wpn_aek_camo_kobra,WP_AK74,w_rifle,st_wpn_aek971_camo,st_wpn_aek971_camo_descr,3.83,45760,
wpn_aek_camo_ps01,WP_AK74,w_rifle,st_wpn_aek971_camo,st_wpn_aek971_camo_descr,4.03,45760,
wpn_aek_duty,WP_AK74,w_rifle,st_wpn_aek973,st_wpn_aek973_descr,3.35,51580,
wpn_aek_duty_1p29,WP_AK74,w_rifle,st_wpn_aek973,st_wpn_aek973_descr,4.18,51580,
wpn_aek_duty_kobra,WP_AK74,w_rifle,st_wpn_aek973,st_wpn_aek973_descr,3.78,51580,
wpn_aek_duty_ps01,WP_AK74,w_rifle,st_wpn_aek973,st_wpn_aek973_descr,3.98,51580,
wpn_aek_kobra,WP_AK74,w_rifle,st_wpn_aek971,st_wpn_aek971_descr,3.83,42950,
wpn_aek_ps01,WP_AK74,w_rifle,st_wpn_aek971,st_wpn_aek971_descr,4.03,42950,
wpn_ak,WP_AK74,w_rifle,st_wpn_ak,st_wpn_ak_descr,3.30,22650,
wpn_ak101,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,3.60,33850,
wpn_ak101_1p29,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,4.40,33850,
wpn_ak101_ac10632,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,3.71,33850,
wpn_ak101_acog,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,3.95,33850,
wpn_ak101_camo,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,3.60,38380,
wpn_ak101_camo_1p29,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,4.40,38380,
wpn_ak101_camo_ac10632,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,3.71,38380,
wpn_ak101_camo_acog,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,3.95,38380,
wpn_ak101_camo_eot,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,3.90,38380,
wpn_ak101_camo_kobra,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,4,38380,
wpn_ak101_camo_ps01,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,4.20,38380,
wpn_ak101_eot,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,3.90,33850,
wpn_ak101_kobra,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,4,33850,
wpn_ak101_ps01,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,4.20,33850,
wpn_ak102,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.20,26690,
wpn_ak102_1p29,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,4.10,26690,
wpn_ak102_ac10632,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.31,26690,
wpn_ak102_acog,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.55,26690,
wpn_ak102_eot,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.50,26690,
wpn_ak102_kobra,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.60,26690,
wpn_ak102_ps01,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.80,26690,
wpn_ak103,WP_AK74,w_rifle,st_wpn_ak103,st_wpn_ak103_descr,3.60,33860,
wpn_ak103_1p29,WP_AK74,w_rifle,st_wpn_ak103,st_wpn_ak103_descr,4.40,33860,
wpn_ak103_camo,WP_AK74,w_rifle,st_wpn_ak103_camo,st_wpn_ak103_descr,3.60,38980,
wpn_ak103_camo_1p29,WP_AK74,w_rifle,st_wpn_ak103_camo,st_wpn_ak103_descr,4.40,38980,
wpn_ak103_camo_kobra,WP_AK74,w_rifle,st_wpn_ak103_camo,st_wpn_ak103_descr,4,38980,
wpn_ak103_camo_ps01,WP_AK74,w_rifle,st_wpn_ak103_camo,st_wpn_ak103_descr,4.20,38980,
wpn_ak103_kobra,WP_AK74,w_rifle,st_wpn_ak103,st_wpn_ak103_descr,4,33860,
wpn_ak103_ps01,WP_AK74,w_rifle,st_wpn_ak103,st_wpn_ak103_descr,4.20,33860,
wpn_ak104,WP_AK74,w_rifle,st_wpn_ak104,st_wpn_ak104_descr,3.20,26550,
wpn_ak104_1p29,WP_AK74,w_rifle,st_wpn_ak104,st_wpn_ak104_descr,4,26550,
wpn_ak104_alfa,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.50,46550,
wpn_ak104_alfa_0kp2,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.70,46550,
wpn_ak104_alfa_ac10632,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.62,46550,
wpn_ak104_alfa_acog,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.85,46550,
wpn_ak104_alfa_aim_low,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.60,46550,
wpn_ak104_alfa_aimpoint,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.63,46550,
wpn_ak104_alfa_c-more,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.80,46550,
wpn_ak104_alfa_compm4s,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.88,46550,
wpn_ak104_alfa_d0cter,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.53,46550,
wpn_ak104_alfa_deltapoint,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.54,46550,
wpn_ak104_alfa_e0t2,WP_AK74,w_rifle,st_wpn_ak104_alfa,st_wpn_ak104_alfa_descr,2.73,46550,
